text,polarity,emotion
dud numer 1 año hab sal año col sol cans decir el seri año tempor oficial mejor seri histori,1,others
spinoz bre ing ad parec caprich termin trascend seri sal,1,others
dej met acab empez romper el,0,others
seri bre ing ad,1,others
histori sol gorm altur personaj ficcion,1,others
atencion detall locur,1,others
present jimi pas ver comercial viej sol gorm cint,0,others
deterior ver segu,1,others
pas entro seri,1,others
deterior,1,others
entro,1,others
personaj glorios,1,others
hog nach,2,joy
personaj favorit año km crim carolin premi,1,others
seri pens escrib episodi 1,1,others
met clar contundent luj jug flash bac tom personaj,1,others
normal seri empiec acab,1,others
habitual empiec crec,1,joy
rar empez dedic crec cierr aterrizaj perfect,2,others
cas col sol,1,others
dec año tel,1,others
mencion honorif tempor barr,1,joy
to acto val belg mam seri,0,others
agarr cualqu 11 seri met top 10 3 acab mencion disfrut,1,others
pelicul pon,1,others
pelicul encant pelicul terror,1,others
mir conjur,1,joy
bloc palomer comercial funcion,1,others
barbar conjur abraz,2,joy
conjur constant chingu estar ver cit pelicul terror ansi lleg moment total abraz chic,1,others
conjur constant excus movimient,1,others
conjur,1,others
consider pelicul terror garant,1,others
decid pelicul año list director joan ate,1,others
lug director admir muchisim lug año sac list inter santisim mejor pelicul año,2,joy
terc lug pelicul antoj sal cin pod,1,others
final vi guau resum lot loo ing parraf complic,1,others
acab ver el inmediat pens hij pervers natural bor siller tem luis,1,others
muj dependient gimnasi fisi ocult trabaj camp tir encontr azar destin emprend corr romanc lesbic,1,others
problem romanc constru entorn violenci total desafor transform proces romant inici histori frenes erot supervivenci plac,1,others
interes asunt pelicul dirig ro el gla cineast recuerd pelicul terror religi saint mot,1,others
odi saint mot pens hop pelicul refrit mil cos hab ver,0,others
amor yac sangr besti cinematograf coc total apart,0,others
acerc violenci rudez erot suci ultra cultiv atmosfer meticul construccion glorios personaj complej convert espectacul sobresalient,1,joy
empez critic dec pelicul mezcl asesin nat tem luis amor yac sangr pot tisic voz alej moment cliches homenaj talant abund,0,others
asombrarn rock barat narrat sient innovador libert creativ,2,joy
cre vean 20 minut cos anarqu formal maravill,1,others
pelicul sosten graci brillant actuacion,2,joy
lug vist art papel protagon psicopat conten sal total rangu acostumbr,1,others
vist actriz versatil mund mostr gam emocion fisic sorprend,2,joy
increibl ka hip forn justicier pelicul,2,surprise
muj veng golpe herman amor activ seri mecan amenaz destru personaj pelicul,0,others
filosof corporal personaj conect independent exit social sensual posibil fortalec cuerp parec fascin,2,joy
final ed har papel aterr carrer pap psicopat personaj vist art,0,others
hombr manten cost control seri acontec violent amenaz activ ilegal,0,others
unid interes composicion visual cin fotograf ben form,2,others
composicion record atmosfer cin nicolas ing reun caer copi barat,1,others
gust sudor romanc lesbic violenci fas tripl jamas llev lug esper corr pelicul director prometedor gener,1,others
cin ver catalog,1,others
opin compr maltrat palenqu pinch gring ir,0,others
distint entrad macarron ques cort risc pol cosill abrir miercol doming noch,1,others
carn vend gramaj sandwich,1,others
ped 100 gram risc 100 pol 100 gram salchich artesanal jalapeñ castill pav,1,others
ped pepin extra 40 vas re fiel 60,1,others
ped macarron ques 64 500 pes,1,others
limon ros dulc verd sab igualit editor limon,1,others
carn ver web,1,others
prueb madr,1,others
empez macan che ric ques gust,1,others
entrar risqu jugos suav,1,others
hab gust estar poquit jugos web ric carn,2,others
pol encant sup delici sabor cit puerc,2,joy
ric gravit encant,2,joy
pas salchich ques delicios web ric rellen ques,2,others
salchich sec gust,1,others
castill suav ir jugos,2,others
pav web grav delici sec,1,others
pag chist ric carn car,0,others
ponert context,1,others
imaginat combi nacion histori termin,1,others
9 histori 9 muñec trap cre señor mor,1,others
9 cobr vid realment pas,1,others
unic ver especi talisman creador muert,1,others
explor 2,1,others
contact 2 voz habl,1,others
voz,1,others
animal mecan lleg lug comenz atac,1,others
salv 9 2 captur besti talisman,1,others
9 desm,0,others
despert aparec lug,1,others
conoc 5 8 1 6,1,others
viej sabi,1,others
pas mund,1,others
despert human guerr maquin,0,others
maquin tir gas toxic acab,0,others
numer 1 8 encontr escond,1,others
maquin pas tiemp apag excepcion llev 2,1,others
parec 3 4 7 dios to,1,others
9 convenc 5 acompañar el intent salv 2,1,others
lleg guar besti mir 2 besti atac,1,others
lleg salvador,1,joy
7 mor logr decapit besti,0,others
9 ocurr ide encaj talisman lug curi encaj perfect,1,others
cos comenz solt ray verd 2 salv 9,1,others
escen fuert,1,others
succion alma mor,0,others
talisman provoc maquin cubr vid quier mat logr,0,others
maquin cre pajar mecan segu,1,others
7 9 5 bibliotec,1,others
encontr 3 4,1,others
parec mor,1,others
4 proyect especi pelicul fond histori maquin,1,others
cientif cre maquin habil cre imag semejanz,1,others
maquin diseñ guerr floj tornill mat human 5 9 volv sant inici busc inform deten,1,others
pens empez investig ped 8 bull,1,others
segur son feo,0,others
comenz discut moment pajar cre maquin logr derrotar el unid,1,others
lug qued quem ten ir el,0,others
invent maquin atac 8,1,others
especi serpient cuerp muert numer 2 serv inmoviliz muñec llev,1,others
logr numer 8 intent 1 sal,1,others
5 9 lug maquin 9 ped 5 qued afuer logr sal destru lug,1,others
entrar mir mat 8 ayud numer viv logr destru lug,0,others
felic aparec maquin mor,1,joy
5 captur asesin,1,others
llev maquin puent caer 6 mat,0,others
descubr alma agarr asesin,1,others
lug cre obten inform prefer destruir el acab,0,others
9 toc,1,others
lleg caj numer,1,others
vide proyect creador,1,others
cre maquin facil corromp cre,0,others
muñec cont pedaz alma talisman pod derrot maquin,2,others
9 rapid contar el,1,joy
principi cas logr convenc,1,others
1 sacrif 9 sac talisman destru maquin,1,others
talisman sal alma numer mor desped dirig ciel,1,others
realid mor reviveir magic clas pelicul niñ,1,others
diner caer felic,2,joy
llam eufori dependent alegr ilusion felic,2,joy
diner indispens calid herramient ofrecern estabil comod,2,others
obstant cre ofrec felic pas asegur sufrimient frustracion,1,others
feliz necesit,1,joy
cambi ata felic cos material realment dichos,2,joy
satisfech quer,1,joy
sentimient noved eufori invad compr realid dur establ durader,1,others
grieg entend felic dud iron relacion,1,others
sent traduccion adecu dich bienest florec anim espiritu,2,others
plenitud relacion progres moral intelectual virtuos aristotel etic comic,1,others
felic virtud clas virtud,2,joy
activ conform virtud activ,1,others
dim piens felic deb depend posesion,1,others
critic minut,1,others
trabaj produccion excelent escenari sent real llen detall aprovech magistral robert ges agreg fotograf lugubr eleg,2,joy
direccion creativ fresc plan loc movimient cam creativ atrev tom sombr aparicion truc rock elenc actor nivel secundari ver ocasion protagon actu excelent convincent,2,joy
destac lil ro el papel sab dificil exigent personaj exigent fisic actriz logr genial transmit tragedi sufrimient pas personaj histori,1,others
destac bibl salg complet irreconoc maquillaj detall voz,2,joy
mal gui decision polem sent forz vas innecesari escandal provoc,0,others
situacion erot comill ejecut extrañ incomod seri acontec fuert logr afect espect form contundent parej sal ris tom,1,others
cos gust cerr histori polem rar frut recat pequeñ intim bizarr total oracul inspir histori aca sent apresur solucion gir sorpres alla acab pelicul,1,others
cos quer mencion mal diseñ rock honest pens form ver pelicul fas iri aparient clasic qued aspect subjet ansios dar el rumb distint tragedi rock personal pens deb respet diseñ clasic,1,others
cualif 7 5 10 ir critic complet canal tuv cha cha,1,others
person recomend libr,1,others
padr ric padr pobr inclu fras famos pobr pobr pobrez ven ment floj atrev glorific esclavitud,0,others
transform diner dav bas probabl problemat,1,others
atrev compr esclavitud afroamerican deud tarjet credit cristian acumul capital tra glori dio narrat culpabil endeud literal llamando el invad,0,anger
final inversor inteligent,2,joy
libr serv va entend hab ver fisic horribl tecnic confund,0,others
recomend aprovech epoc avanz lectur,2,others
quer libr recom ponm comentari,1,others
cont chit pes mal imag present polit cre final person feliz virtuos,1,others
orig clasic polit fundament busqued ambicion justici comun,1,others
person des ejerc deb incapacit desempeñ carg public,1,others
vergonz des apetit revel pront intencion amor riquez honor,1,others
algui dud person interes neces comet clas injustici atropell dueñ,0,anger
verdader conoc labor gobiern rechaz entend benefici personal servici comun polit,0,others
platon afirm celebr libr republ,1,others
hombr dispuest gobern compr riquez honor,2,others
quer efect llam mercenari exig abiert salari gobern llam ladron apoderar el riquez ocult gobiern,0,anger
cualid distingu gobern paradoj des quer ser el,1,others
dim piens polit deb gui ambicion,1,others
president claudi bum pens remes recib cos critic decision deten permis humanitari ped mantener el argument altern efect reduc cruz ilegal,1,others
mensaj gobiern tram respond graci moment recib comentari gent invit tom protest,1,others
ojo bes,1,others
mandatari oposicion program quedat mexic,1,others
quedar el mexic calific med decision unilateral advert pais agach cabez polit migratori tram,0,others
cabez agach president escog,1,others
mandatari reun gabinet palaci nacional coordin accion materi migratori defens connacional,1,others
reun com chicharron preocup pens culp feliz calderon,1,others
decision unilateral quier asil unid unid esper pais,1,others
insistent abrir posibil acced asil fronter presencial distanci sur pais pais,1,others
cancill juan ramon fuent adelant mexic acept terc pais segur bilateral implic respons solicitant asil nacional,1,others
pais segur dig taqu barbar,0,others
año catalog clasist comentari,0,anger
cer seguidor pens mund deb privilegi habl procr form vid form integr human,1,others
rasg ver gust vide complet rasg mencion padr famili ten estabil emocional dirig conduc vid human estabil emocional parej hij hij ver discusion ver maltrat ver grit ver violenci repercut emocional eventual perjud desarroll social,0,others
estabil econom llev disne posibil niñ vid dign vid trabaj com,1,others
vide comentari clasist gent empez com cuent dec vide foment period nul credibil nul etic nul trayectori impuls influenci cuart cas conoc tom dud geni lexic popul presum hac autor moral superior contradec sal red social presum soborn polic tip gent incendiari habl habl cont,0,anger
tip gent llam clasist,0,anger
doctor maestr cienci social necesit letr entend padr famili ten adopt respons padr famili derech vid conced derech procr deb concienci apel derech padr famili adopt respons respons padr famili situacion hostil alla afuer arquitect depend sistem sistem realment situacion cognit situacion estres condicion person actu realment red social aplaud festej person sal discurs popul quer enfatiz lexic complet vulg festej puebl consign quer decir el puebl ver problem tranquil granj segu volt lad problem busc culpabl empiez acus clasist habl 29 año parec 29 año aparec imag estar ver 14 año habl ganart 100 pes jorn laboral 14 hor sub transport public rut ciud sufr padec burl sufr padec ten diferent eche culp sistem eche culp gobiern pus busc culpabl volt culpabl situacion carr sistem dificil pod injerent cambiar el entend condicion regl jueg aplic trabaj com tir mac sac estadist aport real aport mir realment condicion jueg jug salim caer pes gast pe dej quier va morirt discurs logic estas plausibl logic adopt abraz mas discurs populacher red social unic busc gent qued qued aplaud perfil vas encontr perfil general habl construccion general arquitectur general habl diseñ utiliz gener ver jov ver niñ aportar el experient viv experient repit ver recom experient camp experient libr libret estadist herman aca aplic ente viv ente escritori sep trabaj toqu person tit contrat percepcion social desigual complet segu sosteng mund deb derech padr famili mund capacit educ niñ indistint diner gent diner pendej educ indistint diner mund deb derech vid derech invit responsabilic adopt respons oblig responsabilizar el frent cam gent situacion culpabl culpabl realid culp sistem culp gobiern nac pobr culp culp respons cambi realid respons,0,others
respons poner el trabaj gust segu dec esper opinion cambi opinion polit correct pretend qued busc aspir puest polit gubernamental gust dec invit canal aplaud foment mir problem mir mir mij tom cervez hombr hombr cervez hay alla alla alla recib opinion cambi esper quer segu llam clasist quer segu llam vend hum bienven graci,0,anger
condicion person caduc realment sistem festej puebl hol cazuel cazuel,0,others
hol ven compart cit soci lingüist ingl juez razon particul,1,others
ampli evident academ dialect sistem comun val intrinsec rest,1,others
problem surg comun hablant prestigi social norm lingüist volv domin domini social lengu tem diferenci confund deficient,0,others
coincidenci discurs medit critic exit vid depend unic exclus esfuerz ir acompañ imagin burl form habl ajust norm cult,2,others
ambos form general exit lam bot clas domin rest gent piens pertenez estar camin pertenec,0,others
cre venganz necesit equilibri ver conflict interes qued guerrer dio hombr hombr quiebr verbal instint animal,1,others
pelicul mari mal,0,others
depend pregunt,1,others
aca rot to mit expresion critic audienci numer,1,others
critic mari mal pelicul public pelicul,0,others
poner el termin general mal fij 0 100,0,others
pregunt razon,1,others
critic audienci,1,others
pelicul mari respuest critic sent,1,others
gui especial aventur gener,2,others
elimin referent jueg ver pelicul individual segur critic,1,others
respuest public sent,1,others
va pelicul mari quit referent jueg,0,others
contrari va,1,others
pelicul dedic tiemp construccion mund entend funcion,1,others
llev dec jug perr castill falt dec sal quier accion,1,others
public pens,1,others
critic bol matador public gent complac facil,0,others
simplement busc cos pelicul grup pelicul cumpl,1,others
dañ distincion pamplon mal,0,others
cos jug favor cos jug,1,others
disfrut pelicul depend complet anim tra pelicul,1,others
algui parec mal pon 75,0,others
numer sab alla critic public gust pelicul,1,others
cas parec interes pregunt,2,others
cerc pelicul moj ser 2,2,others
ay grey numer encasill pelicul identific serv parametr perd objet ped cin,0,others
dec acerc pelicul moj gust pelicul moj ser 2,1,others
dec acerc ser 2 evo expect pendej acerc ser 2,1,others
obra esper acerc ser 2,1,others
unic acerc ser 2 ser 1 form med pelicul parec util,2,others
mari mal,0,others
habl gust,1,others
perd ide mal,0,others
ver curi ver cos cualid opinion haber el ver razon,1,others
bust fund bat ver dr,1,others
usar decid copi personal antel merec,2,others
habl maquil clamor conten conoc estil honest provoc,1,others
reseñ encend polem critic pas libr ataqu personal autor comentari decir el suavement cruz line,0,others
reaccion audienci justif,1,others
argument iron clich obra critic,0,others
ridicul utiliz personaj evit respons,0,others
tip actitud mostr creador,0,anger
insegur disfraz superior,0,others
comentari desencaden respuest desproporcion unic fragil intent escond agresion,0,others
honest aparec riesg perd aprob,1,others
personaj escud atac consecuent,1,others
falt autocrit cas pon evident creador predec recurr justif barat mov sincer sal,0,others
empez reconoc respons consecuent provoc,0,others
dej utiliz excus barat justific,0,anger
honest reduc insult unic defens personaj hor cuestion clich,0,others
je ramirez novi jov fallec nev sal defender el conocier trabaj,1,others
novi jov montañ kelvin boc negr fallec nev colim defender el critic red social acus quer poetiz tragedi,0,others
acas trabaj rest import muert condicion kelvin mor,0,others
compart detall muert parej denunci negligent parqu usuari señal trabaj plataform adult busc gener visibil raiz suces,0,others
ramirez visibl afect aclar vide trabaj relacion muert kelvin s lucr situacion,0,others
injust dol oir deb tranquil viv proces duel sal aclar mont izar conten parej muert,0,sadness
voz entrecort jo duel intencion compart histori gener concienci riesg deport alto montañ importanci segur,1,others
asegur tiemp trabaj plataform adult deb motiv desist motiv usar el desvi atencion problem,0,others
falt socorr sufr nev,0,others
final jo ped respet duel utiliz trabaj,1,others
reiter avergüenz kelvin hac,0,others
mont izar muert parej,1,others
contundent ment,1,others
kelvin mor mor negligent negligenci agenci gui parqu entorn polic riesg ente gubernamental moment atend llam ped auxili,0,sadness
verdader import,1,others
teor critic surg escuel franc art compensadors hor hedor adorn herrer marc,1,others
centr critic estructur social cultural busc comprend cuestion form domin ali nacion oper socied,1,others
enfoc analiz sistem social polit econom gener desiguald imagin investig form cultur mas industri cultural tecnolog influ conform concienci social,1,others
conferenci pensamient critic lament pensamient critic,1,others
par asist conferent facult derech particip divulg academ ami car par dieg ros,1,others
quer aclar critic dirig profesor ami car compart punt vist consider person rigur labor divulg,1,others
asist ponenci sincer disposicion escuch llev desagrad sorpres,0,others
inici char el inmers educ estruend ausenci critic,1,others
ros complac espaci academ tiemp acapar microfon,1,others
autor refer anti influenci admit preocupar el tren topic,1,others
tiemp mediador hac dar el razon complacient ment,1,others
conten char el plag inconsistent dogm,0,others
resumir el material marxism postur correct,1,others
dialog intent censur pregunt public peticion ros,1,others
dec intent ten alzar voz tom palabr critic,1,others
ver continu person enamor algui enamor filosof,1,others
ros sarcast displicent arrog adopt postur celebr,0,others
mostrar el indispuest quer tomar el fot,0,others
person sab identific encontr amig aul universitari,1,others
preguntemon ser conscient escuch dar voz,1,others
afin tos muchisim dificil obrer oficin,0,others
par barrer chic famos 2020 sub vide audio  franc camill viral afirm creador conten tare dificil complej cienci cre facil intent,1,others
hab creador conten tit nub influenci afirm trabaj muchisim dificil trabaj promedi trabaj obrer oficin trabaj servici client,1,others
creador conten fascin decir el efect equivoc creador conten tos influenci tare dificil,0,others
comenz influenci creador conten exit actual niñ privilegi,2,others
person acces fam ten posicion econom ten privilegi ten famili tiemp suficient grab vide crec plataform tiemp person palabr trabaj,1,others
mayor tit exit plen apoge sub monton vide fech segu basic preocup grab vide,1,others
ser sincer person trabaj estudi negoci trabaj algui cos import sosten vid ten tiemp mund grav grav vide,1,others
just grav grav vide famos,0,others
vien famili privilegi famili diner acces posibil mund comod unic tien quedart acost cam grab monton vide facil lleg fam,2,others
verdader dificil creador conten ven tip conten aport valor conten serv,1,others
vide inform documental vide notici necesit estes investig elit vide sep habl mayor tit genuin ment exit monton numer,2,others
unic grar vide 15 segund bail viral,1,others
cre necesit prepar 10 minut aprender el bail,1,others
ejempl par barrer,1,others
famos 2020 anemi mund cas sal ten tiemp grab vide,0,others
viral viral sim unic audi franc camill hac labi gay,1,others
encant fascin dec chingu complej,1,others
sincer magi cre conten,2,joy
creador conten exit esfuerc tien monton vist diner,2,others
esforz tant vist diner tant fam,0,others
desert esfuerz creador conten mam,0,others
impos mund pod necesit licenciatur ejerc carrer tos,0,others
complej dificil,1,others
unic par celul dificil perd pen,0,others
vide perd pen,0,others
pens complej conten,1,others
vist niñ 7 año conten tit hacer el viral,1,others
vas cualqu,1,others
va ten cienci ten cienci vide hac viral,1,others
ten ganch ten llam atencion ten estrategi vide hac viral,1,others
vide plataform tit morr trabar el celul guap 300 millon vist,1,others
ojo acept ocasion facil unic sient maquill opinion,1,others
vide 5 10 millon vist,1,others
compleg estudi complej carrer complej sal busc trabaj emple pag,1,others
compleg trabaj obra,1,others
compleg trabaj merc,1,others
compleg trabaj servici client,1,others
vide 5 minut complej,1,others
entend coraj person dificil vide creador conten cort gan muchisim diner person promedi,0,others
sentar el roj,1,others
burl total salg carrer encontr trabaj encuentr pag mit tit pag vide minut,1,others
ser total sincer person dedic,1,others
simplement novi pas tiemp pod aprend cobr cantid diner,1,others
llam trabaj trabaj dificil requer habil,1,others
habil ten,1,others
unic extrovert habl frent cam,1,others
unic requisit entrar tit,1,others
trat medit trabaj creador conten,1,others
requer minim esfuerz,1,others
requer dedic requer constant,1,others
pon posicion dec mat cualqu habil,1,others
unic necesit tos exit privilegi bellez tiemp libr,1,others
realment cre encontr requisit habil pid trabaj,1,others
genuin ment tos dificil,0,others
sintoniz tit maquillaj,1,others
rob quit,1,others
gust vide siguem,1,others
amig tit pabl critic critic envas,1,others
enva el tortug gust tortug mor com lechug gust lechug lechug tierr envas cac jugador futbol humild ir madr madr madr sta atlet sal mentir envar humild mient papas ment mient dañ person envar dañ person sincer dañ person atlet sal atlet caer madr gust tortug envas cac,0,anger
dec leer univers compañer leer libr leer quint montañ leer version amig leer orill rio piedr decent llev,1,others
realment llam atencion fech sal coleccion pabl cuell compr puest revist barat,1,others
empez leer quint montañ gust tem biblic gust,1,others
adquir gust,1,joy
conform pas tiemp lector va aprend lectur da fall literatur,0,others
result libr sueñ jorg luis bord cuent sueñ recopil llam soñ precis ven min noch precis premis copi direct pabl cuell alquimist,1,others
lees cuent cuent siqu pagin resum alquim,1,others
año pabl cuell sac libr ale luis bord sac cuent letr,1,others
premis pon luis bord tom pabl cuell,1,others
libr cuent pabl cuell sac libr llam utiliz premis cuent,1,others
pabl cuell autor iniciar el liger leer qued bord,1,others
luis bord realment quer literatur leer jorg luis bord quer ir yo original irme concept precept utiliz direct luis bord,1,others
apart pabl cuell perd 11 minut demoni señorit orin perd dec mal escrit 11 minut cab supuest retrat alma femenin direct leer dec sent tip identif femenin,1,others
logr pretenci termin perd gust pabl cuell,0,others
concept libr agrad val leer el,1,others
pabl critic,1,others
segur hab ver vide,1,others
abuel,1,others
pabl critic critic rem portugues,0,others
tom cuid pregunt jod,0,anger
pabl critic creador conten critic cos humor,1,others
ten problem pronunci palabr habl ver trabaj,1,others
mil veintidos vide volv controversi,0,others
mand 35 mil seguidor,1,others
26 diciembr sub vide afon,1,others
segu sub vide critic,1,others
mil vist viral actual cient mil seguidor,1,others
cuent nombr sub com ide voz,1,others
31 agost critic amor,1,others
critic rer amor,1,others
hab sub tant amor,1,others
volv viral cre cuent pabl critic cre mem,0,others
influenci tor bol peluc marian grim dar critic promocion clav mom red social,1,others
organ just vend part verd,1,others
influenci dej,1,others
dar vender el descar,0,anger
descar excelent log materi ecolog,0,anger
dud vot,1,others
llamam,1,others
apostat,1,others
critic odi opinion,0,others
comenc dec opinion to dedic opinion vide comill critic,1,others
ver normal hund odi caus vide critic cuent mord,0,others
creador conten dedic vide llam atencion,1,others
vide tom pech caus seguidor tir odi dec humor palabr quer cas consecuent segu conten seguidor odi,0,others
pregunt odi opinion,0,others
sincer comill seguidor hater person critic sentimient pas opinion gust absolut,0,others
ojo opinion hater dec opinion quer tom,1,others
olvid dar el lie coment compart gust astronaut critic desped,1,others
graci vide hund bit ignor comentari,1,others
humor seguidor tir mord humor,0,others
chic esper gust reaccion adios,1,others
uy chal mir recien maldit horn angel angel pep relacion nodal,0,surprise
oir men hombr acab criatur,0,others
pas estas,1,others
andar grill salt salt pesc horror chit jov bonit viej uy quer repet juventud inteligent,1,others
herramient,1,others
len perd,1,others
loc ay,1,others
gent pobr priet vot moren,0,others
gent toqu dejam explic,1,others
rat sal vide claudi bum candidat president mexic salud simpatiz grab grit claudi claudi ching claudi gracios decid entrar seccion comentari llev sorpres desagrad,0,others
result person racist person pertenec movimient polit moren,0,others
muchis comentari clasist racist color piel person aparec vide,0,anger
secret simpatiz moren insult racist dec clasist color cre person acept bec ayud gobiern pobr,0,others
asoci ion pobrez,0,others
color piel moren,1,others
conclusion tont pregunt comentari hac,0,others
ver gent mit fil esper bec,0,others
dec mof recib benefici gobiern alcanz oir cos,0,others
pregunt mal recib bec gobiern,0,others
mal recorr ayud gobiern diner extra beneficiari,0,others
dec mayoritari diner ven impuest,1,others
hab president mandatari lug darn ayud emboli ten mal acept,0,others
ten mal acept ayud,0,others
neg mil mil mil pes extra caer,1,others
ten mal recurr formar el fil esper bec recibir el,0,others
form ser superior necesit bec form fil bec obtener el,1,others
comentari mer clasist,0,others
excelent econom necesit ayud gobiern,1,others
superior estar cerc millonari ric unic acept ayud gobiern,1,others
contrari tont ayud gratis,0,others
literal ten tramit papel formar el obten diner,1,others
har ejempl comentari acab pres,0,others
viv mexic,1,others
pais lug porcentaj person educ superior,1,others
27 1 mexican 25 34 año cont educ profesional,1,others
deb chist utiliz expres racism deb preocup,0,others
person pais logr concret univers,1,others
eleg trabaj estudi,1,others
famili manten,1,others
herman manten pap mam sustent necesari cas trabaj,1,others
puebl impos viaj lug univers curar el,1,others
diner inscribir el pag ped univers estudi,1,others
deb gracios,1,others
deb insult,1,others
deb preocup mund,1,others
tant probabil mexican logr acab estudi universitari,0,others
ejempl hac canel,1,others
color caf,1,others
entend especial mexican atrev public tit fascin chist racist,1,others
color carton color canel blind,1,others
64 mexican moren,1,others
mit poblacion cre pais person insult call color piel,0,others
64 100 millon mexican habit pais moren,1,others
probabl sea person moren sea person blanc,1,others
tien osac insult person moren color piel,0,others
4 7 poblacion mexican piel blanc,1,others
comentari person chist racist person moren,0,others
person color burl,1,others
burl color rechaz ton piel,1,others
viv suiz viv dinamarc viv europ,1,others
viv mexic gent chaparr moren,0,others
mayoritari igual,1,others
escup caer boc ejempl lug ingles,0,others
estim 5 mexican oportun habil habl ingles,1,others
deb habl ingles mexic idiom español,1,others
person oportun aprend idiom,1,joy
queir aprender el,1,joy
pag curs ingles,1,others
escuel enseñ basic escuel puebl,1,others
enseñ matemat quer enseñ ingles,1,others
cont enton acent necesari habl ingles,1,others
entend plan llam atencion aprender el,1,others
gent mexic esfuerz comentari racist clasist color mayoritari situacion,0,others
clas baj,0,others
mayoritari moren,1,others
mayor habl ingles,1,others
mayor necesit program bec,1,others
ceg cre millonari cre piel blanc unic ton clar medi nacional,0,others
acicat pais viv pais,1,others
comprend insult simpatiz moren,0,others
ayud pobr person mexic pobr,0,sadness
necesit ayud,1,others
necesit empuj cit gobiern lleg mes,1,others
viv san pedr garz garc,1,others
viv coloni popul,1,others
asir escuel public pres abiert abiert,1,others
mexican posibil habl ingles quer,1,others
ten mal person moren apoy part ayud pobr,0,others
gent aspir cinism fals lleg ric sentir el ric,0,anger
unic viv cas tech lamin,1,others
piel blanc,1,others
probabl ingles,1,others
sal burbuj tont tien,0,others
moren coment vide person moren,1,others
baj peruan estar lej peru,0,others
estar lej peru,0,others
estas lej blanc rus,0,others
moren peruan,1,others
tristez gent moren neg moren atac person moren,0,sadness
unic qued blanc,1,others
blanc,1,others
rus aleman,1,others
viv pais mayoritari pobr,0,others
pod burlar el moren,1,others
probabl tio mam pap herman moren,1,others
probabl tio mam pap ayud bienest necesit lleg mes,1,others
necesit diner pagar el trabaj financi cas ide bec ayud ayud form,1,others
mal pobr moren pais llen gent pobr moren,0,sadness
tit escup caer boc,0,anger
siqu fot perfil,1,others
vide,1,others
moren,1,others
gent burl estar el burl moren moren estar el burl pobr pobr,1,others
mal aceptar el pobr moren,0,others
mal fing agradar el blanc,0,others
atac gent segu medit tit insult gent moren gent feo agraci pobr,0,others
prefer person moren pobr acept moren reprim,0,others
person suspir anhel blanc millonari,1,others
realist,1,others
probabl muer pobr ahorit muer millonari,1,others
disculp dec,1,others
proxim vay extern clasist racism color chec braz ver color,0,others
recobr bec ocup,1,others
arrob cer kit ko instaur ten aceb ter,1,others
sub vide tuv tem segu arrob cer kit ka,0,others
lin canal difusion instaur arrob cer kit ka part,1,others
luchador fenomen mexic años 90 regres loc muj critic gir retir luch libr mexican,1,others
vampir canadiens figur unic mund luch libr conoc oscur estil enigmat personal,1,others
inici call canad convertir el leyend mexic vid vampir fascin personaj,1,joy
ricard hong conoc vampir canadiens nac 31 may 1967 tend notari canad,1,others
jov mostr interes punk rock estil vid altern influ personaj luchador,1,others
dedicar el luch libr trabaj guardaespald music red chil pe,1,others
final años 80 mexic nac personaj vampir canadiens,1,others
inspir cultur gotic amor altern cre personaj misteri public mexican acostumbr,2,others
imag impact maquillaj oscur tatuaj estil luch agres cautiv fanat,2,joy
convert fenomen popular,1,others
años 90 consolid figur popul luch libr mexic,1,others
rival com icon luch libr convert intens record epoc,1,others
represent estil personal enfrent espectacul,2,others
aren mexic vibr emocion fanat vampir com enfrent,1,others
vampir luchador popul campeon,1,joy
exit empres consej mundial luch libr tripl consolid estrell,2,joy
habil conectar el public presenci escen convert idol jov,2,others
extranjer vampir adopt public mexican,1,others
año 2000 world cambi chip restring enfrent nombr swing,1,others
presenci cm fam internacional permit expand carrer mexic,2,others
pas empres estadounidens impresion durader fanat luch libr unid reconoc estil unic intens ing,2,others
luchador vampir enfrent desafi ing,1,others
año luch problem salud mental fisic habl abiert batall depresion ansied,0,others
problem deten fuert comenz plataform ayud enfrent luch,1,others
tiemp luchador activ vampir reinvent entren productor,1,others
figur clav luch grand ayud dar el vid product innov fusion luch libr element cinematograf,2,others
convert figur import escen an ayud form gener luchador compart experient,2,others
leg vampir canadiens profund complej,1,others
simpl personaj vampir romp barrer cultural conect public mexican unic,2,joy
estil carism honest gan respet ad oracion fanat mund,2,joy
vampir record leyend luch libr inspir ver luch escuch compart histori,2,joy
vampir canadiens luchador desafi expect gan lug especial histori luch libr,1,others
vid carrer recordatori import veng desafi pod dej huell imborr,2,others
record bon coment luchador gust habl salud adios,1,others
critic,1,others
pas año creador dej critic habl quedat cuent,1,others
2022 equivoc popul critic tit zombi habl vide quer critic critic hac vide critic gent empez tir odi dec critic ten argument opinion moment critic cambi opinion nombr cambi critic opinion serv gent segu tir odi gent medi zon pregunt pas cooper zombi edicion sto,0,others
irme quer agradec apoy quer muchisim esper lleg,2,joy
ver extension hac dejar el ansied,0,others
fras conoc parec escuch record,1,others
muj extension,1,others
ah pod record,1,others
alejandr guzman sujet crec fam raiz dar el consej muj convert muj alto valor,2,others
critic hombr llam princip tacañ fracas result princip,0,others
misogin dobl car,0,anger
tem dej vide,1,others
vide quer enfoc parec fraud alejandr guzman,0,others
parec realid millonari,1,others
