text,polarity,emotion
teor estudiant psicologi estudiant psicologi person pod top explic generaliz psicolog igual person estudi psicolog cumpl caracterist simplement bas experient plar tir odi pas sient person obvi cieg ver cieg responsabiliz hag carg mierd ped tra sent lej carrer apoy salud mental sup import vas vid mierd person amig amig conoc vist trat parej person toxic manipul realment cer criteri etic profesional ley comet error toc siqu plan met relacion person plar manipular el decir el obvi ton actitud sup sup narcis ley chic dec trat parej ven qued ped clar ped diz ley ped chic qued dedic salg salg salg person salg person psicolog psicolog tiemp sali  person estudi maestr psicologi realment result hij ching describ form sup manej relacion intens amig sal psicolog relacion intens viv cuestion gent narcisist just gent manipul manej millon entend estudi carrer supuest quier ayud algui exent necesit ayud exent teng queir terapi exent teng ped solucion vay vid ped ojo person herramient posibl hacert mierd uy sup obvi estudi ment comport human clar manipular el llegar el hacert qued loc mal excelentisim person person ejempl apart gent insegur insegur plan prefer arregl mierd arregl mierd respons cos facil arregl obvi proyect proyect gent tem as cuell culp teng insegur veng hac mierd recom abund person quer opinion comentari sient unic sient realment person toxic dañin just aprovech real gent psicologi dec experient idiom suel simplement viv,NEG,anger
recom estudi odontolog habl pro contr carrer habl contr import carrer sum car independient mensual ejempl univers pag diner oblig ten compr muchis material mental ejempl trasladar y deposit dental compr mir cos tos yes cub cer espatul ron cos ambit econom benefici impediment import estar acostumbr leer retirat ejempl libr leer anatom ley ven exam ment ver libr paz pes libr anatom tarjet serv estar fisic tien creativ creem manual cost muchisim acostumbrar el va encontr amor arte ejempl model cub cer ley favor reiter encuentr amor vas viv semestr dient depend program univers ejempl conoc person estudi mich acab empez dient terc semestr ver empez viend anatom human general ver bioquim bioquim histolog tej batall tej correct empez hues tip hues esponj dur reiter depend program escuel ejempl supuest escuel pel mes muchisim teor practic 20 llev clinic llev laboratori feliz ver tej embrionari form folicu el nac beb veis muchisim cos sorprend diz ley estudi medicin antologi tronc comun medicin entrar benefici pro ley carrer sum bonit quer estudi razon razon termin estudi contabil gust quis odontolog histori entre odontologi gracios cuent vide notori carrer sum practic complic ley chillon aca pel sincer ambit especial especializ ejempl ortodonci docenci pe idioci cos ley estar estudi ram salud mam estudi ram salud punt vist admirar el estar estudi arquitectur contabil ram salud sient aca mir respet sincer punt vist estudi ram salud ley alto ah retom gan ley termin estudi ric ley tiemp mar mam obvi termin clar ley vas sac min oro trabaj depend dentist ejempl pas person teo perdon olvid practic ejempl teor practic mejor practic olvid teor mar depend retencion ley tir jef sincer ver trabaj empres ver trabaj algui quer consultori especial capac negoci import doctor particul mir teng vocacion atend person va par vei ay chillon vas trat dient ven dient camin tiend ten atend person dient evident person sedent cas person sedent person dient nac corazon quer ayud person trat enfermed ten asquer evident recib toc cost ejempl person plac bacteri avanz period otitis sarr par docenci color sup,NEU,others
pens estudi univers depend quieras  dedic person sueñ progresion ejempl medic abog obvi ten estudi apasion estudi exit econom univers decision ejempl estudi licenciatur negoci estaf estudi tech monterrey 99 profesor negoci pregunt aprend empresari profesor negoci incongruenci pod comprobar el ver estacion profesor negoci tra pur pinch carr jod 2004 cuid aprend exit econom emprend univers prepar emprend,NEG,others
ingeni estudi respuest gent mec cronic hol daniel perez quer explic vest mec cronic ingeni cienci interdisciplinari interes pas ingeni mec cronic vas poquit ingeni mecan electr sistem comput control cos numer 2 avanc tecnolog innov mund ingenier macarron reo enterar el noved mund bonit pod relacion cos dec punt 1 interdisciplinari numer 3 especializ flexibil carrer termin ver cos ingeni termin ver relat moment formar el cos aprendist pod especializar el maest cuart extra mejor pag cre ingeni,NEU,others
doctor consej dar person quer estudi histori histori memori human pens histori nombr fech cos memori realid histori transform permit comprend histori estudi histori entrar mund insospech histori cambi vid ide pas ayud comprend present ayud comprend graci valios palabr doctor antoni rubial mejor histori mexic period hispan dud larg trayectori histori social cultural españ quier consej mejor histori siguem conten histor bir,NEU,others
opin univers univers import permit algui desarrollar el profesion univers vid gent extrem gent univers import import provision teng product pod titul qued qui produc sirv mund serv titul qui extrem gent serv compar plat plat plat plat diner form cint sal univers gan import vid import quier produc quier escrib histori gan escrib histori logr metod,NEU,others
estudi latinoamerican pregunt estudi latinoamerican necesari panoram formacion interdisciplin disciplin logr objet objet ejempl investig cas comun estudi latinoamerican carrer permit just ven dec mil s realid realid trasciend realid hegemon realid cre pobr region margin produc materi prim carrer permit coloniz dec das mayor plan estudi vision eur europ lad europ ahorit unid defin defin ambit econom negar el obvi influ carrer permit person ocurr nombr fug filosof platon aristotel,NEU,others
estar pens estudi priv estas señal vide intent ayudar pas estudi priv punt vist punt vist opinion quer met asunt correspond centr estudi universal pag universal pag universal actual universal moment falt poquit empez practic decid val adelant piqu is deten punt vist deten opinion compar poquit tem priv public ten dud pod pregunt problem quer realment ayud serv met cieg leer opinion person pens poquit logic mund oir ayud tem public trabaj tem estudi esper suel quer basic resum rap compagin trabaj manten optar mejor calid vid trabaj gust resum chic met priv univers supon depend quer estudi punt vist depend econom val pen invert futur estes año pag import oir pod suponer el mes futur segur trabajar el gust inversion planific qui va ritm total pon univers habl siti pon test tesis sal bastant pregunt exam aspect facil decir el practic val toc lot ten vide profesor pued poquit concept explic apart obvi temari sistem public perd muchisim tiemp val falt obvi profesor trabaj public pobr aguant alumn 30 40 siti profesor trabaj public alumn realment just gent despist pod cos sea estudi personal gust experient estudi cas tranquil profesor dud pod pregunt hab sab hab segu muchisim estudi priv minut llev resuelt dud ten dud ponm comentari problem respond respond cos ayud poquit genial principal content estar pens estudi priv anim,NEU,others
estudi semestr va estudi letr hispan cuart semestr ten oportun regres semestr volv eleg carrer cre enfoc esper estar adentr esper pud decir el 10 año diri facult filosof,NEU,others
ola quer respond comentari repet 2 3 record opinion acas respet comentari borr testimoni clar respet vivenci cont vivenci gust bonit ambient super piol encontr amig bacant prof toc super clar hab min atad pas dec gust estar lej inform metert univers eleg opcion punt dec final mejor clar peor decir tu decision tom realment quer,NEU,others
ay quer estudi finanz actuari reprim ay  cabez actu finanz matemat diferenci macr micr micr madraz sigu mal decision macr cabron llor estudi finanz termin estudi ministr sac mes amig banquer amig empres finanz trabaj advers estudi ingeni quimic estudi finanz estudi ingeni chocolat finanz tabl multiplic retrat pagart carrer aprend pinch oda impuest dijer va calcul real va ingenier sistem contador cos financier fluj efect fluj efect parat sarten traem aceit calcul tel encir ah,NEG,others
ester estudi estudi actual quer estudi niñ niñ quer estudi veterinari cambi opinion quer gan diner quer andar contact animal descubr secundari facilit matemat piscin estudi estudi actual quer niñ quer azafat cambi opinion empez matemat entre pres decid actual doñ actor rein romin estudi vid dec enfermer doctor ide niñ asesin matemat secundari di facilit encant ir complicar el result facil dec pertenec are conoc podr estudi aut niñ quer estudi gust modal maquet proyect decid actor finanz excelent graci,NEU,others
enseñ mejor tecnic estudi recordart tecnic perfect adecu tecnic estudi conoz herramient tien toc ferment metod ferment bas pas numer 1 escrib hoj nombr tem trabaj pas numer 2 ir redaccion explic sencill ocurr palabr des entend explic tem pas numer 2 segur qued lagun huec sup conect inform ven pas numer 3 vas volv leer tem entend suced falt complet resum pas numer 4 vas repet necesari tem quer explic resum palabr qued huec volv tem estab leyendol volv real incomod resum final vas pequeñ esquem palabr entiend entend tem quer entend metod fe man implic repet pas necesari estructur inform facilit aprendizaj permit comprension memoriz personal recom metod fe man exam moment ten tiemp decirt seman seman memoriz comprend muchisim tem cambi quer utiliz aprend clas opcion metod poquit tard teng oblig entorpezc poquit fluj trabaj personal utiliz metod fe man exam recomend esper pequeñ metod ayud complement metod estudi pued aprob exam problem record leo et enseñ,NEU,others
metod estudi teng aprend tem segur estudi estudi estudi qued sea mal escuel cost curios llam curv aprendizaj estudi olvid vas pas punt maxim aprendizaj punt minim metod estar olvid cos recuerd va manten vas leer profund teng aprend 20 pagin 30 pagin 40 50 leen vo alto ves escuch sintetiz inform hazl chiquit maner ejempl pod resum ide principal cuestionari favorit flash car pon diseñ chul espaci tiemp aprendizaj serv estudi hor segu tomat hor descans volv estudi hor descans volv estudi repet cicl repet tecnic llam repeticion espaci record descans form distint aprend,NEU,others
metod estudi pas estudi promedi normal gan bec rendimient academ univers obvi enseñ quer sea estudi excelent basic aplic orden dej escap metod tien materi teoric ten estudi pagin text tecnic pod ayud reten inform neces memoriz pie letr error comet vas aplic va eleg tem estudi vas leer tien aprend corr detenert repet memoriz lees leer libr vas cerr apunt vas agarr hoj vas escrib recuerd leist inici obvi mir apunt escrib acuerd dej espaci blanc sigu ide estudi pasiv estudi activ cerebr realment esfuerc entren muscul quier cre ten estren termin proces vuelv abrir apunt repet proces vuelv leer cierr apunt color import escrib cost falt corral escribist suces repet proces sient ten inform estructur lament decir tu metod 40 proces cualif bomb ten complement tecnic ley mar acuerd pus dec orden siguem mañan sub vide seri metod estudi,NEU,others
val pen estudi amig val pen ching ching esfuerz estudi estar vandal reg import estes año semestr bimestr cuatrimestr vandal ching serv person val pen estudi dejal serv sig estudi person estudi val pen import dec porcentaj egres minim 10 segu pobr sab desercion escol mexic import import salg estudi person sal situacion especif econom social hab qued gan segu estudi gent gan segu estudi situacion advers person estudi gan estudi diz val pen razon sal reg diz ver diner ah hui diner sal hui diner hui diner unic import diner import desarroll quier import desarroll profesional star import diner import nicolas tesl amar cur import hui diner funcion import desarroll cur enfermed particul import import person descubr metod matemat metod quimic especi import val pen segu estudi person estudi val pen cre person,NEG,others
econom ver 2 3 complic gust gust sencill llev decid estudi carrer fusion cos gust cienci social practic matemat interes hab aprend hab estudi gust model consumidor pens pensamient econom amer llam atencion model consumidor person eleg compr compr cre influenci medi comun cienci social cienci social influenci cos decid estudiar el escuel cienci social influenci gobiern social etc consej pod algui quer estudi lech gan segu sueñ gust apasion interes dar el dar el parec lus dar el fueg pasion sient feliz sient feliz leg año papas dej estudi quer content decision recien egres experient 10 supon experient necesari punt 25 algui estudi econom trabaj trabaj industri public banc trabaj empres internacional negoci negoci pequeñ rar capital diner contrat personal econom,NEU,joy
acab gradu señor car ojal teng suert preocup carrer gan diner gan diner necesit experient titul univers aprend trabaj actual ped titul just vid haras nariz empez persegu conoc titul vid real ayud ten excelent cualif mund real premi cos mund escol titul sinonim diner esfuerc año esfuerz requisit minim record educ formal hac ganart vid aut educ hac gan fortun,POS,others
depend radiqu radical ciud mexic recom mejor nivel public nivel priv univers panamerican empez evalu nivel public gratuit program filosof enfoc filosof polit nivel priv dec upe probabl riber ocurr panamerican opcion abiert conoc,NEU,others
tem polem gent odi pas quer univers chic 15 18 año quer univers entend univers decid camin tradicional algui camin tradicional año univers mir 6 clas 6 20 aja quer grab gent univers mund univers vos tenei cos import futur pais argentin estudi teng 30 40 50 año tip problem pais dificil acced carrer universitari lug vos univers gust razon dig tiemp dedic univers dedic cos feliz ayud progres vid quer ejempl educar el irte viaj york andarivel trat diner afuer experiment mund val emprend negoci sient man univers igual quer vid univers cerr quier york ad viaj mund mund conocert vo inversion lleg estudi formar el univers aprend sincer conoc teoric curs nomin cas estudi internet pod acced conoc permit viv creador conten ayud person cre conten profesion ayud person cre conten cre marc personal estas ayud habl estudi terciari carrer poquit especif cort emprend empez negoci agenci empez emprend ayud subsist aprend emprend aprend monton azo quint trabaj trabaj literal 19 año ir univers igual decid univers trabaj dec sig form va univers trabaj normal air sient estar estanc segu formar el vo opin univers fundamental comentari,NEU,others
ten carrer sent estudi numer 1 ministr empres 18 año ten cercan empres punt consider edad abril camin emprend literal sac moned air realment preparatori estudi carrer tecnic ministr empres vent cuatrimestr escuel priv dec ayud absolut ensay auxili administr ensay coordin administr estar aplan gerent administr ayud cre empres numer 2 bibli ecolog estas especial compañer quer ilustr separ libr sal carrer ver inaplic recomend estudi quer herman emprend import tom caudal fall dec ayud recuperar el,NEU,others
ten estudi deb estudi jueg tiqu empec licenci casc ingenier industrial basic legendari optimiz innov proces empres basic op imit result op imit proces reduccion cost carrer problem dej sueld minim 22 000 pes mensual mexic legendari sub muchisim rang ir mejor lug estudi carrer edad universitari bell sim fes aragon dar tech ingeni sistem computacional basic diseñ manten simplement program informat cre pagin web cre cab segur cos ayudar el gan feri sim año carrer mejor pag año posicion gan 23 000 pes mensual dar ingres minim minim gan toc encant legendari pod trabaj 100 permit basic viaj muchis pais mejor lug estudi edad universitari entrar priv univers amer puebl basic abog encarg resolv problem legal present person comun corrient divorci empres gigant demand internacional abog depend mov contact teng part import precis abog sueld minim alto oportun emprend muchisim conoc exent muchis muchis problem futur actual mejor escuel estudi ciud universitari obvi estudi qui test vocacional aca dej quer visit luis ton mund aca,NEU,others
bir morr compr psicolog jueg gan ching billet dec ley mam estar mental ver confi mental ministr ley ver filosof serv onda callat ley ley estudi ministr carrer soport soport educ estudi educ graci lleg vide gust denl gust,NEU,others
hol georgi estudi sext año medicin estudi medicin estudi medicin pint dificil principi person quer estudi medicin quer estudi medicin dec oir gust leer vas leer chorr oir carrer super larg medicin oy tiemp dificil punt perspect carrer medicin dificil dificil carrer complej diferent medicin carrer necesari dificil obvi medicin dificil dificil inform ten aprend hech aleatori ten aprend gent estudi medicin dor cabez pod tom aspirin millon inform sient cerebr capac reten tant inform vid dificult medicin punt carrer medicin larg larg tiemp carrer larg amig edad estudi cos intercambi cambi carrer segu estudi diferent medicin carrer tard tiemp gener diner amig edad gan diner gan complet dependient papas estudi tiemp complet vas gan diner tiemp medic gan tiemp tard mil treint cuarent gener diner quer gan diner rap medicin punt import medicin sacrifici gent pens año medicin año sent sacrific tant vid realment carrer complic pod sal exam ten estudi seman seman definit medicin carrer principi carrer sacrifici empiez intern practic clinic año año año depend univers estes literal alma vend regal medicin va falt compromis cos organiz mund teng sacrific cos gust tiemp medicin moment dificil moment estar hart quer sal moment padr gratif val pen realment gust medicin gust equilibri amig parej ejercici com clav entrar herramient necesari apoy psicolog apoy amig red famili final quer import vas entrar medicin pens quier medicin pens met cort plaz medicin vas tard 15 20 año lleg medic especial gan diner reconoc lleg ojal cumpl sueñ proces aprendizaj gust aprend gust proces estudi medicin vas pas tiemp cos resum cort estudi medicin obvi mil mil mil cos estudi medicin mil aspect import val pen habl resum import tien consider estudi medicin depend especial vay va crec carrer vas dar tip medic quier tip vid quier cos cambi person principi carrer termin cos consider,NEU,others
profesional carrer recomend estudi ingeni sistem estudi ingeni sistem recom total sueld actual 104 mil dolar año opinion carrer gust quer estudi relacion tecnolog diseñ program aplic manten sistem informat administr red sistem inform optimiz dat manej empres investig cre desarroll softwar hac are diseñ manten siti web quier estudi relacion tecnolog gan diner encontr trabaj rap ingeni sistem opcion carrer vend dulc escuel barat pod vend gan diner estudi ven diner,NEU,others
realment val pen estudi mir año dur grabacion carg estudi pes trabaj tiemp parcial trabaj absolut logr dej tem unir intercamb respuest pez respond pas test tem salt unir not suficient inscrit mir mir web bonit año ten titul sorpres año lectiv descubr llam gust mist marketing digital tall brev sesion abrir mund posibil invit tom certif ion oficial prir goz as goz anal tics suit ric etc viver emple emprend ayudart lanz carrer negoci viver emple asignatur mist opcional pod practic conoc adquir mast empres real practic curricul 126 hor chist comp absolut practic especial marketing cort tiemp pregunt millon graduac trabaj mist histori estudiant quej tutor dej abandon respond corre retroaliment estadist 10 person 200 logr sac 8 10 rest sac 5 6 7 7 necesit man cruz sac 8 10 busc ayud profesional contrat profesor particul busc centr ayud academ profesional ojo cre tesis asesor etap escrib tesis resum marketing mist abrir ojo mund complet ten experient cas decepcion ejempl asignatur public digital impos aprend tit as peo plir as lind din as goz as 15 hor teor practic dificil asignatur complej estudiant entend asignatur social medi marketing marketing organ profesor excelent consider asignatur gust estudiant mist teor falt enseñ recom program 100 practic program gim futur public millon program program conversion bibl maquin trabaj mund marketing ten experient titul fortalec perfil tall adicional util depend objet experient previ investig eleg univers gust,NEU,joy
hac entend estudi carrer universitari miguel atrev semej barbar atrev presion social sistemat jov ay dios del jov ancian presion muchisim eleg carrer estudi carrer universitari lug incentiv descubr diabl apasion vid apasion cos ten estudi cos ten estudi algui vid algui vid estudi estudi error ven atras niñ mal matemat cost dibuj pon maestr matemat regularac lug poner el maestr dibuj explot talent habil disfrut tard 10 15 20 año decid ser honest carrer universitari garantiz madr ojo entend alent estudi lean cuestion aprend pod algui universitari ojo aca busc motiv muev estudi estudi llen expect ajen vien viv vid,NEU,anger
estudi econom mejor decision pod tom ide equivoc estudi econom implic numer lob hall et econom madr cienci social abarc muchisim cos agradec carrer perspect cos finanz ministr contabil inclusiv ahorit estudi especial economi transport enfoc estudi transport impact desarroll econom pais mencion cos pod estudi econom piens estudi econom,NEU,others
realment val pen colegi refier estudi 25 año vid trabaj rest acab cos aprend olvid realid millonari necesit valor enseñ auxili enseñ repar aut enseñ invert diner conoc person sac mejor not 6 año segu gan sueld minim realment val pen estudi cab depend proposit vid supuest prepar futur futur habl,NEU,others
estudi produccion musical univers institut recom hag experient personal ten error met error despreci año vid carrer acerc produccion musical univers list metodolog tactic quier bits hip rap necesari univers aprend tuv sebastian mon to aprend enseñ literal productor monton credit prestigi numer profesor abrir vasc digam experient coment tem controversi,NEU,others
trabaj ing estudi comun marketing diseñ grafic confund interes hol marc confianz resolv dud descarg respons necesari opinion bas experient personal pretend absolut sincer necesit limitar el carrer trabaj ing ing especializ carrer bas ing especializ carrer realid formar el ves ayud pens carrer eleg hac ven histori vid solicit tercer secundari sab quer dedicar y marketing logic ver eligier carrer marketing hac eleg carrer comun especializ public marketing razon simpl lug ir acercar y marketing creativ numer person sup creativ cer numer pas ing preguntal lug quisier abordar el qui ver el mer estrateg eleg marketing gust creativ eleg comun qui centrar el visual eleg diseñ grafic acuerdat carrer form defin esper habert ayud confund cuent decid,NEU,others
sandr busc novi dej univers libr feliz reglament carrer nombr rib 19 año edad hij padr trabaj necesari carrer universitari curios recomend repet dorm complet grad termin carrer universitari estudi simplement titul carton decor cuart herramient basic opcion libert satiriz univers satiriz carrer universitari idealiz emprend plen 2024 import record estudi privilegi estudi emprend deconstru bas sol permit posibil alcanz exit import decision estar inform bas prejuici funcion realment import constru camin respet eleg distint ah personal,NEU,others
pregunt recom estudi arquitectur aprend luz sel ah dificil habl realid pais dificil algui eleg gust opinion privilegi estudi invent encontr libr econom tranquil empez estudi gust relacion posibil econom lleg punt recom estudi arquitectur realid recom estudi gust ten posibil econom ten libert emocional ten apoy famili estudi gust dec chic form comun bienven form comun chic dar ases alumn etc dificil trist realid va estudi 5 año tiemp temor sal eje roc estudi carrer mar recib educ privilegi invert inversion capacit aliment rop etc estar invert inciert apasion gust vas año año vas segu disfrut dec moment alto baj tem trabaj dec gust convert pasion pasion ayudart haciend ram va trat busc posibil sobresal form independient trabaj algui ofici construccion ser ver histori person internet cre red social etc cientif person investig etc cre sobresal are cre ten comun muev motor quier arquitectur invit sig canal tuv hac seminari gratuit vos encontr seccion viv serv gui identific deb estudi arquitectur esper comentari serv,NEU,others
gust pued estudi tech monterrey pag colegiatur unic necesit irte goz va busc ex espaci tech monterrey va plantill distint curs tall diplom ofrez plataform 100 gratuit tem inteligent artificial negoci desarroll liderazg tecnolog finanz ministr curs diplom par hor seman 5 8 hor seman ofrec certific ayud curriculum razon segu exist univers presencial,NEU,others
estudi grad ten eh agu agu valios sesion año escuel tradicional agu maestr enseñ supuest cos cabron siqu manej estar frut entiend enseñ negoci,NEG,others
sobrepas emocion debil,NEU,others
año vend 6 año primari 3 año secundari 3 año preparatori 5 año univers 20 año estudi objet escuel econom logr objet realment enseñ logr libert financier cos finanz personal inversion credit impuest adquir cas ped cualif histori credit escuel mal simplement tant año enseñ realment deb,NEU,others
pens metert carrer filosof ar busc puent vas dorm noch seri aca estudi filosof quer preguntarl met carrer gent met estudi filosof pens respuest vid met amor conoc quer filosof ide aport mund cas estudi filosof univers acab consej preguntes quer estudi filosof acas anterior autodidact interpret quer estudi filosof estar quier arrepient laboral trabaj investig profesor escritor divulg red serv ver person estudi filosof razon equivoc quer par tem dej pens,NEU,others
carrer ten estudi deb consider juan bloque siguem empez crimin hijit unid mexic trabaj pag siqu chamb hijit carrer dar tranquil contrari dar angusti preocup aplic cos trabaj car ros pod emprend tiend peligr hijit incorrect quit ofrec val pen dec unid unid va hijit centav va clas univers acab numer 2 pedagog pa l pag niñ hijit dim estudi actual camp laboral limit apart pag vas aprend carrer bast hag bast andes contrari dec aprend aplic tip negoci tip cos hijit apart trabaj niñ put vas hart vas cans nervi human suficient trabaj 10 año hijit cos podras ministr ministr minim va aprend poquit numer 3 archiv sorprend activ carrer hijit sorprend raz met carrer carrer recom normal met carrer cutis cambi carrer hijit basic entrar social cambi carrer quer explic detall aca dej actual biograf apart enlac vide vea product sit estar el llev salon salon univers conoc muchisim person va muchis amig ir gan aprend cos red social hijit cos ten aprend dar bigot econom quier consej aca leo,NEG,others
abrir debat escuel mat creativ experient personal hac investig encontr enseñ fracas mal innov cre valg pen deb dispuest equivocarn niñ realid mied problem adult penaliz error implement educ mat curi escuel enseñ mold patron establec penal ce pensamient gener busqued creativ muer tiemp educ bas razon analisis realid hemisferi cerebr izquierd analisis razon derech imagin emocion sentimient exist creativ necesit hemisferi equip,NEU,others
quer estudi econom explic minut ten carrer inscribir el carrer vas evalu fenomen econom comprend produccion distribu intercambi consum bien satisfac neces mexican pais cas vas estudi cienci econom teoric histori filosof polit aplic instrumental metod cuantit investig analisis econom basic pued entend lenguaj metod herramient utiliz univers econom carrer pod especializar el profesionaliz are especif econom financier empresarial polit public internacional econom financier empresarial vas estudi basic comport econom empres vas utiliz muchis conoc herramient enfoc ministr financier estrateg contabil economi public va dedicart estudi comport econom pais influ context econom polit social comport econom vas necesit desarroll habil investig analisis principal institu rig pais ejempl hac econom internacional vas estudi comport econom nivel mundial diferent public va necesit aplic conoc macr econom estrategi comerci internacional negoci internacional final econom public vas dedic critic investig esfer polit ejempl vas  estudi crisis econom tiemp diferenci economi carrer negoci ministr finanz economi vas estudi context ampli tom histor polit social cultural econom comport financier pais empres oir ana carrer ten interes trabaj entend fenomen econom acompañ financier context histor polit social gust numer histori person observ analit meticul gust analiz med riesg econom financier llev decision gust ejerc are mencion oir ana trabaj estudi carrer depend are dec especializar el empres nacional internacional camp laboral divers institu gobiern docent institut investig resum econom carrer va comprend funcion fenomen econom pais basar el cos instrumental instrument financier analisi program teoric conceptual involucr estudi histori polit social cuentam vas futur econom,NEU,others
semestr vas interes rar hab aprend estudi admon vas cont gent ide trabaj algui empres prestigi simplement quer trabaj algui curios vas dar realment somet va ves profesor quer interes sient estudi admon recien entre recien entre sab dar carrer encant rubr dirig aprend cos administr cos aplic aspect vid ayud realment diner recien dec ah quer quer gan realment quer viv quer fras viv muer realment quer oir qui dedic proyect ment cos plan vid enfoc simplement manej quer consej pod algui estudi carrer aport aprend sient import entorn gent conocert dart carrer impuls tom bas cos sient acuerd carrer lej,POS,others
univers estudi matemat mexic recom sal chic in dec matemat sum pon cos clar univers temari materi obligatori libr materi ver diferent temari oficial carrer matemat quer mir obligatori empez autor unid ofert seminari cambi constant unic carrer pod met materi carrer justifiqu porqu conven materi vist univers priv impact record papel matemat multidisciplinari ten dud carrer matemat dud pon comentari siguem,NEU,others
univers chic estudi matemat mexic gust aprovech vide chic pedirl opinion person vision limit ayud herman comentari personal recomend escuch facult matemat colegiatur regal cost pes semestr 50 centav realment profesor doctor matemat mayor pequeñ desventaj dec grup enorm escuch grup lleg 140 120 140 person personal gust perd contact profesor qued molest opcion univers conoc univers sal departament matemat univers gua ajust univers gua ajust especial chic sim centr investig matemat profesor doctor matemat investig sim grup 20 40 person maxim razon decid estudi mencion mer opinion dec etic toc recom vay leer comentari,NEU,others
estudi actu pregunt actuari respond pregunt acta abog respuest simpl pod hag pregunt hol nombr ir actor egres paf cofund actuari mexic actu profesion encarg med cuantific riesg financier econom relacion segur social plan estudi actuari encarg cre model matemat prevision planif tom decision estrateg especial enfoc analisis riesg palabr simpl actuari encarg identific med preven riesg actu carrer tom relev dec graci capac resolv problem analit cuantit mund cambi constant punt vist actu lleg demand moment context actual ofrec egres ampli camp laboral salari competent logr termin carrer estudi actu estar interes tem actor olvids seguirn inform,NEU,others
bibli ecolog social semestr vos terc semestr oir cre carrer innecesari univers sal sobr facult ingeni facult ingeni ondo herman oir carrer medicin semestr vas quint oir cre carrer innecesari univers ministr ministr ministr gent carrer odontologi semestr oir cre carrer innecesari univers innecesari relacion internacional relacion internacional semestr va carrer semestr filosof pregunt cre carrer innecesari uy pregunt herman ah ah ah dificil carrer psicologi oir semestr vas semestr cre carrer innecesari univers ay dios oir unir filosof filosof sent ah carrer va teatr semestr vas oir cre carrer innecesari ceb gener espacial gener espacial sal graci carrer va psicolog semestr vas semestr cre carrer innecesari univers sen teatr sen teatr chic estudi teatr semestr vos terc semestr cre carrer innecesari univers bibli econom bibli econom bibli ecolog perdon archiv jueg ven estrell archiv estudi teatr sup semestr vos terc semestr cre carrer innecesari univers llam letr aleman cas vend aleman fund graci hol oir carrer deontolog semestr va cres carrer innecesari univers arte arte histori arte carrer va teatr literatur dramat teatr semestr terc semestr cre carrer innecesari llam ideolog siqu exact estudi,NEU,others
oir amig estudi filosof estudi filosof intuicion,NEU,others
san pregunt quier estudi relacion inversion bols accion carrer eva letr herman escuel enseñ escuel vas unic materi explic bols valor mov sistem financier maestr siqu invert bols valor deficit educ cabron vas encontr escuel serv ching contact educ echar desmadr papel to realment va aprend call computador serv teng poquit nocion entiend numer recomend contabil contabil va aprend leer financier vital pued leer empres accion sep pont practic ahorit aut identific zon,NEU,others
carrer econom carrer honest gust ver explic practic cos opcion tom ministr tom finanz obvi ayud desarroll ment form carrer ayud depend quieras  trabaj sta amig trabaj banc inversion realid carrer funcion adquir conoc particul trabaj particul conoc adquir necesit cualif univers dec estudi recomend pens,NEU,others
val pen medic exig esfuerz ten leg gui form practic camin crecimient profesional leg refier contact famili rubr obvi cur aprendizaj cur crecimient profesional lleg practic habl profesion enferm cream cream personal estudi profesion refran lleg cont liger carg plum carg pal tip busc profesion practic escritori cas enferm cream enferm trabaj lesion cuerp sincer estudi enferm perjudicial salud fisic mental quer lleg rubr estar procur crecimient individu profesional habl especializar el are cubiert lleg cubr enferm cuestion salud estet cuid pacient adult form particul cuid pie dialect etceter realment cuid her import individual practic profesional priv remuner resum realment quer estudi profesion salud practic vocacion vocacion permit manten met proposit desastr psicolog val pen abraz exit,NEU,others
contadu dificil estudi contadur dificil dio semestr enseñ hab aplic vid real practic realment minim opinion personal disfrut semestr avanz consej pod algui estudi contadur algui quer estudi contact piens semestr termin carrer are emple aplic are camp laboral ampli estudi materi principal practic volv practic domin materi memori unic repas leer consej universitari dux pod estudi apunt universitari estudi carrer ahorit lanz llam regres pod gan unid gener sub apunt gan punt dux lid dar amig apunt har gan unid ocupar el clas carrer niñ soñ niñ especif entrar pres quer derech mercantil,NEU,others
va univers estudi ministr empres negoci quier empres gan diner vas adquir opinion metodolog conoc profesor carl emple viv salari empres vid cuid escuch absorb conoc,NEU,others
demasi carrer universitari deb dur 4 5 año estudi fas ion bus neo terc año carrer seri innecesari sent salon clas escuch profesor año mayor person univers trabaj pasant monton cos di mayor gent seri presenci carrer seri alarg motiv algui deb cre concept obten titul universitari hacer el 2 3 año punt sient aprend,NEU,others
estudi nomin presencial mir habl experient personal estudi univers nacional sur vall anco hac licenciatur turism estudi presencial año carrer quint año toc nomin anemi result estudi nomin univers general ir curs realment profesor ir leer pens qued 40 minut univers prefer gast tiemp univers leer cas leer leer estudi presencial ir clas result interes profesor explic materi 2020 curs nomin gust pod clas grab repet quisier serv memori visual repet clas repeti clas qued conoc curs materi cuatrimestr general curs materi aprob materi monton termin carrer nomin presencial depend disciplin person sentar el estudi depend disciplin line requer disciplin concentr ion estas cas ten monton factor distr celul cam dorm siest depend disciplin ponert horari estudi nomin dej encuest aca tit opin graci pregunt,NEU,others
